order_item_id,order_id,product_id,quantity,price_per_unit
16230,16230,537,2,19.99
16231,16231,101,2,79.99
16232,16232,254,1,1199.99
16233,16233,605,2,29.99
16234,16234,531,3,9.99
16235,16235,167,3,99.99
16236,16236,265,3,1299.99
16237,16237,421,2,69.99
16238,16238,26,1,2499.99
16239,16239,25,3,2499.99
16240,16240,596,1,59.99
16241,16241,212,3,1399.99
16242,16242,408,3,79.99
16243,16243,71,2,1499.99
16244,16244,650,3,19.99
16245,16245,231,2,3499.99
16246,16246,128,3,399.99
16247,16247,27,3,149.99
16248,16248,118,3,79.99
16249,16249,116,3,799.99
16250,16250,54,1,1299.99
16251,16251,46,1,1699.99
16252,16252,218,3,799.99
16253,16253,140,2,1299.99
16254,16254,130,1,49.99
16255,16255,470,2,39.99
16256,16256,383,3,22.99
16257,16257,199,1,229.99
16258,16258,5,2,249.99
16259,16259,23,2,1299.99
16260,16260,313,1,99.99
16261,16261,473,1,39.99
16262,16262,507,3,69.99
16263,16263,385,2,59.99
16264,16264,84,3,1799.99
16265,16265,143,3,119.99
16266,16266,489,1,59.99
16267,16267,37,3,399.99
16268,16268,46,1,1699.99
16269,16269,465,2,19.99
16270,16270,201,2,69.99
16271,16271,19,1,999.99
16272,16272,60,1,1299.99
16273,16273,124,2,179.99
16274,16274,10,2,329.99
16275,16275,19,3,999.99
16276,16276,492,3,24.99
16277,16277,405,2,49.99
16278,16278,451,1,79.99
16279,16279,109,2,49.99
16280,16280,151,2,249.99
16281,16281,650,2,19.99
16282,16282,532,2,22.99
16283,16283,577,2,69.99
16284,16284,379,3,119.99
16285,16285,296,2,699.99
16286,16286,544,2,12.99
16287,16287,170,2,299.99
16288,16288,527,1,22.99
16289,16289,213,3,99.99
16290,16290,478,3,29.99
16291,16291,273,2,629.99
16292,16292,413,3,29.99
16293,16293,248,2,2299.99
16294,16294,615,3,18.99
16295,16295,531,3,9.99
16296,16296,472,2,34.99
16297,16297,293,3,119.99
16298,16298,265,1,1299.99
16299,16299,43,2,2099.99
16300,16300,537,2,19.99
16301,16301,65,3,1199.99
16302,16302,166,3,1299.99
16303,16303,547,3,15.99
16304,16304,67,3,279.99
16305,16305,2,3,549.99
16306,16306,333,1,25.99
16307,16307,603,1,19.99
16308,16308,45,2,1499.99
16309,16309,254,1,1199.99
16310,16310,382,3,29.99
16311,16311,549,1,49.99
16312,16312,244,3,99.99
16313,16313,133,3,169.99
16314,16314,272,3,89.99
16315,16315,402,2,12.99
16316,16316,617,3,49.99
16317,16317,384,3,14.99
16318,16318,79,2,999.99
16319,16319,474,3,12.99
16320,16320,223,3,99.99
16321,16321,622,1,14.99
16322,16322,168,3,299.99
16323,16323,615,2,18.99
16324,16324,254,3,1199.99
16325,16325,474,2,12.99
16326,16326,274,3,699.99
16327,16327,144,3,299.99
16328,16328,5,3,249.99
16329,16329,68,3,1299.99
16330,16330,160,1,199.99
16331,16331,343,1,29.99
16332,16332,615,3,18.99
16333,16333,351,3,16.99
16334,16334,165,1,229.99
16335,16335,178,3,99.99
16336,16336,154,1,99.99
16337,16337,489,2,59.99
16338,16338,178,2,99.99
16339,16339,477,1,29.99
16340,16340,239,3,699.99
16341,16341,460,2,19.99
16342,16342,649,2,129.99
16343,16343,171,2,129.99
16344,16344,418,3,19.99
16345,16345,643,1,29.99
16346,16346,628,1,129.99
16347,16347,501,2,12.99
16348,16348,430,2,89.99
16349,16349,379,2,119.99
16350,16350,8,2,4999.99
16351,16351,519,1,59.99
16352,16352,15,1,1099.99
16353,16353,442,3,59.99
16354,16354,490,2,12.99
16355,16355,420,1,54.99
16356,16356,382,1,29.99
16357,16357,593,3,29.99
16358,16358,359,2,44.99
16359,16359,375,2,49.99
16360,16360,83,1,699.99
16361,16361,225,2,999.99
16362,16362,253,2,349.99
16363,16363,438,2,34.99
16364,16364,442,2,59.99
16365,16365,107,2,99.99
16366,16366,77,3,499.99
16367,16367,640,1,14.99
16368,16368,148,2,279.99
16369,16369,523,2,9.99
16370,16370,91,2,1099.99
16371,16371,53,3,1899.99
16372,16372,65,2,1199.99
16373,16373,437,1,54.99
16374,16374,395,2,29.99
16375,16375,348,1,89.99
16376,16376,313,3,99.99
16377,16377,282,3,79.99
16378,16378,103,3,1999.99
16379,16379,357,1,27.99
16380,16380,217,1,229.99
16381,16381,216,1,3299.99
16382,16382,585,2,79.99
16383,16383,210,1,379.99
16384,16384,406,3,12.99
16385,16385,597,1,14.99
16386,16386,224,2,1299.99
16387,16387,252,3,1299.99
16388,16388,79,3,999.99
16389,16389,566,1,39.99
16390,16390,530,3,29.99
16391,16391,424,2,59.99
16392,16392,113,1,299.99
16393,16393,308,3,179.99
16394,16394,24,3,1999.99
16395,16395,572,3,299.99
16396,16396,333,3,25.99
16397,16397,49,1,1399.99
16398,16398,414,3,39.99
16399,16399,610,1,54.99
16400,16400,458,2,34.99
16401,16401,378,2,24.99
16402,16402,427,3,49.99
16403,16403,358,1,19.99
16404,16404,616,2,34.99
16405,16405,242,2,2699.99
16406,16406,508,3,39.99
16407,16407,227,1,79.99
16408,16408,273,2,629.99
16409,16409,517,2,22.99
16410,16410,70,2,399.99
16411,16411,132,2,1199.99
16412,16412,16,3,699.99
16413,16413,6,3,1299.99
16414,16414,313,3,99.99
16415,16415,374,3,79.99
16416,16416,151,3,249.99
16417,16417,9,3,449.99
16418,16418,569,3,49.99
16419,16419,603,3,19.99
16420,16420,345,1,39.99
16421,16421,55,2,649.99
16422,16422,280,2,349.99
16423,16423,227,3,79.99
16424,16424,81,3,299.99
16425,16425,489,1,59.99
16426,16426,478,1,29.99
16427,16427,465,1,19.99
16428,16428,392,3,69.99
16429,16429,63,3,499.99
16430,16430,612,2,79.99
16431,16431,377,2,49.99
16432,16432,367,2,39.99
16433,16433,69,2,1799.99
16434,16434,462,3,34.99
16435,16435,152,1,129.99
16436,16436,260,2,2299.99
16437,16437,338,3,54.99
16438,16438,563,2,19.99
16439,16439,342,1,119.99
16440,16440,425,2,69.99
16441,16441,43,2,2099.99
16442,16442,214,3,2299.99
16443,16443,354,1,39.99
16444,16444,641,3,79.99
16445,16445,552,1,89.99
16446,16446,216,2,3299.99
16447,16447,261,1,249.99
16448,16448,271,2,1299.99
16449,16449,391,1,19.99
16450,16450,423,1,59.99
16451,16451,88,2,349.99
16452,16452,470,3,39.99
16453,16453,337,2,89.99
16454,16454,282,2,79.99
16455,16455,324,3,44.99
16456,16456,26,2,2499.99
16457,16457,387,1,44.99
16458,16458,285,3,249.99
16459,16459,644,1,12.99
16460,16460,376,3,19.99
16461,16461,134,2,399.99
16462,16462,280,2,349.99
16463,16463,467,1,18.99
16464,16464,529,3,9.99
16465,16465,192,2,1499.99
16466,16466,129,2,179.99
16467,16467,387,1,44.99
16468,16468,333,1,25.99
16469,16469,284,3,179.99
16470,16470,143,1,119.99
16471,16471,548,2,29.99
16472,16472,357,1,27.99
16473,16473,233,2,199.99
16474,16474,462,2,34.99
16475,16475,636,3,59.99
16476,16476,369,3,59.99
16477,16477,337,1,89.99
16478,16478,478,3,29.99
16479,16479,150,2,699.99
16480,16480,253,1,349.99
16481,16481,633,2,12.99
16482,16482,316,2,14.99
16483,16483,546,3,14.99
16484,16484,208,3,399.99
16485,16485,633,3,12.99
16486,16486,85,2,1199.99
16487,16487,650,2,19.99
16488,16488,538,3,14.99
16489,16489,107,2,99.99
16490,16490,389,3,34.99
16491,16491,273,3,629.99
16492,16492,436,1,19.99
16493,16493,1,1,199.99
16494,16494,397,2,29.99
16495,16495,170,1,299.99
16496,16496,256,3,1099.99
16497,16497,6,2,1299.99
16498,16498,65,2,1199.99
16499,16499,635,1,34.99
16500,16500,266,3,199.99
16501,16501,10,3,329.99
16502,16502,7,3,1799.99
16503,16503,472,2,34.99
16504,16504,344,1,49.99
16505,16505,24,1,1999.99
16506,16506,431,3,99.99
16507,16507,49,1,1399.99
16508,16508,508,3,39.99
16509,16509,552,2,89.99
16510,16510,635,3,34.99
16511,16511,194,2,1599.99
16512,16512,116,2,799.99
16513,16513,186,2,299.99
16514,16514,366,1,14.99
16515,16515,578,1,34.99
16516,16516,612,2,79.99
16517,16517,250,2,149.99
16518,16518,14,1,999.99
16519,16519,326,1,12.99
16520,16520,225,3,999.99
16521,16521,425,2,69.99
16522,16522,41,1,899.99
16523,16523,419,3,49.99
16524,16524,217,2,229.99
16525,16525,485,1,24.99
16526,16526,87,1,999.99
16527,16527,601,3,99.99
16528,16528,201,2,69.99
16529,16529,532,2,22.99
16530,16530,250,3,149.99
16531,16531,530,1,29.99
16532,16532,551,1,24.99
16533,16533,76,2,279.99
16534,16534,104,3,1399.99
16535,16535,509,2,24.99
16536,16536,582,3,9.99
16537,16537,553,1,14.99
16538,16538,38,3,799.99
16539,16539,182,1,1499.99
16540,16540,13,1,799.99
16541,16541,386,1,27.99
16542,16542,395,1,29.99
16543,16543,188,3,299.99
16544,16544,488,1,99.99
16545,16545,261,3,249.99
16546,16546,431,1,99.99
16547,16547,280,3,349.99
16548,16548,281,1,2499.99
16549,16549,299,1,249.99
16550,16550,181,2,799.99
16551,16551,463,3,29.99
16552,16552,218,2,799.99
16553,16553,189,3,199.99
16554,16554,479,2,34.99
16555,16555,118,2,79.99
16556,16556,483,3,39.99
16557,16557,111,1,1399.99
16558,16558,216,2,3299.99
16559,16559,582,1,9.99
16560,16560,191,3,1299.99
16561,16561,84,1,1799.99
16562,16562,99,1,599.99
16563,16563,594,1,64.99
16564,16564,396,1,64.99
16565,16565,28,2,149.99
16566,16566,293,3,119.99
16567,16567,74,3,399.99
16568,16568,536,3,22.99
16569,16569,404,1,39.99
16570,16570,469,1,29.99
16571,16571,365,3,24.99
16572,16572,296,1,699.99
16573,16573,338,1,54.99
16574,16574,177,2,79.99
16575,16575,620,3,59.99
16576,16576,520,2,129.99
16577,16577,506,2,34.99
16578,16578,556,3,79.99
16579,16579,533,3,39.99
16580,16580,522,2,12.99
16581,16581,562,3,34.99
16582,16582,529,3,9.99
16583,16583,498,1,39.99
16584,16584,23,1,1299.99
16585,16585,319,3,29.99
16586,16586,590,1,149.99
16587,16587,172,3,1799.99
16588,16588,92,1,349.99
16589,16589,382,1,29.99
16590,16590,158,3,179.99
16591,16591,612,1,79.99
16592,16592,37,1,399.99
16593,16593,459,2,29.99
16594,16594,584,2,16.99
16595,16595,508,2,39.99
16596,16596,305,2,899.99
16597,16597,108,3,229.99
16598,16598,113,1,299.99
16599,16599,261,1,249.99
16600,16600,585,2,79.99
16601,16601,59,2,1199.99
16602,16602,177,2,79.99
16603,16603,443,3,89.99
16604,16604,159,3,129.99
16605,16605,110,1,149.99
16606,16606,352,1,34.99
16607,16607,292,1,4499.99
16608,16608,255,1,399.99
16609,16609,288,2,79.99
16610,16610,526,3,16.99
16611,16611,463,3,29.99
16612,16612,7,1,1799.99
16613,16613,517,2,22.99
16614,16614,13,2,799.99
16615,16615,193,2,2499.99
16616,16616,91,2,1099.99
16617,16617,478,1,29.99
16618,16618,496,1,29.99
16619,16619,519,3,59.99
16620,16620,79,1,999.99
16621,16621,18,3,799.99
16622,16622,403,1,18.99
16623,16623,353,1,64.99
16624,16624,209,1,149.99
16625,16625,376,2,19.99
16626,16626,190,2,279.99
16627,16627,547,3,15.99
16628,16628,13,1,799.99
16629,16629,374,2,79.99
16630,16630,476,3,22.99
16631,16631,10,1,329.99
16632,16632,340,2,59.99
16633,16633,276,1,399.99
16634,16634,131,2,1999.99
16635,16635,158,2,179.99
16636,16636,607,1,49.99
16637,16637,104,1,1399.99
16638,16638,317,1,34.99
16639,16639,365,3,24.99
16640,16640,556,1,79.99
16641,16641,398,3,22.99
16642,16642,225,3,999.99
16643,16643,280,3,349.99
16644,16644,376,1,19.99
16645,16645,346,1,22.99
16646,16646,347,1,24.99
16647,16647,620,2,59.99
16648,16648,155,3,379.99
16649,16649,303,1,129.99
16650,16650,420,2,54.99
16651,16651,30,1,129.99
16652,16652,381,2,22.99
16653,16653,216,2,3299.99
16654,16654,300,3,249.99
16655,16655,239,3,699.99
16656,16656,604,1,34.99
16657,16657,603,1,19.99
16658,16658,392,3,69.99
16659,16659,126,1,1699.99
16660,16660,120,3,79.99
16661,16661,208,2,399.99
16662,16662,174,2,24.99
16663,16663,600,2,39.99
16664,16664,482,1,19.99
16665,16665,538,3,14.99
16666,16666,63,2,499.99
16667,16667,155,1,379.99
16668,16668,315,2,39.99
16669,16669,112,3,229.99
16670,16670,230,3,1399.99
16671,16671,342,3,119.99
16672,16672,516,2,39.99
16673,16673,252,2,1299.99
16674,16674,236,1,749.99
16675,16675,423,3,59.99
16676,16676,399,1,34.99
16677,16677,565,2,22.99
16678,16678,274,1,699.99
16679,16679,622,2,14.99
16680,16680,16,2,699.99
16681,16681,574,2,119.99
16682,16682,327,1,22.99
16683,16683,34,1,279.99
16684,16684,598,3,29.99
16685,16685,631,2,24.99
16686,16686,234,3,1299.99
16687,16687,338,2,54.99
16688,16688,231,1,3499.99
16689,16689,138,1,69.99
16690,16690,234,2,1299.99
16691,16691,79,2,999.99
16692,16692,139,2,199.99
16693,16693,537,3,19.99
16694,16694,281,2,2499.99
16695,16695,213,3,99.99
16696,16696,62,3,399.99
16697,16697,81,3,299.99
16698,16698,207,1,749.99
16699,16699,526,2,16.99
16700,16700,320,3,15.99
16701,16701,555,1,69.99
16702,16702,5,3,249.99
16703,16703,24,2,1999.99
16704,16704,567,2,29.99
16705,16705,431,3,99.99
16706,16706,498,1,39.99
16707,16707,507,2,69.99
16708,16708,491,1,89.99
16709,16709,120,1,79.99
16710,16710,426,1,79.99
16711,16711,608,1,14.99
16712,16712,279,1,39.99
16713,16713,40,1,2499.99
16714,16714,474,3,12.99
16715,16715,443,1,89.99
16716,16716,598,2,29.99
16717,16717,269,2,1099.99
16718,16718,320,1,15.99
16719,16719,74,3,399.99
16720,16720,649,3,129.99
16721,16721,459,3,29.99
16722,16722,505,3,79.99
16723,16723,199,2,229.99
16724,16724,197,1,1799.99
16725,16725,616,1,34.99
16726,16726,121,1,199.99
16727,16727,407,1,24.99
16728,16728,602,1,12.99
16729,16729,68,3,1299.99
16730,16730,396,3,64.99
16731,16731,456,1,89.99
16732,16732,506,3,34.99
16733,16733,615,1,18.99
16734,16734,256,1,1099.99
16735,16735,148,1,279.99
16736,16736,348,1,89.99
16737,16737,454,1,159.99
16738,16738,463,2,29.99
16739,16739,474,3,12.99
16740,16740,574,3,119.99
16741,16741,140,1,1299.99
16742,16742,588,2,24.99
16743,16743,241,2,149.99
16744,16744,151,2,249.99
16745,16745,542,2,12.99
16746,16746,541,1,16.99
16747,16747,610,1,54.99
16748,16748,337,2,89.99
16749,16749,410,1,34.99
16750,16750,614,3,54.99
16751,16751,646,2,39.99
16752,16752,513,1,34.99
16753,16753,165,1,229.99
16754,16754,217,3,229.99
16755,16755,316,3,14.99
16756,16756,334,1,34.99
16757,16757,20,3,999.99
16758,16758,55,1,649.99
16759,16759,23,2,1299.99
16760,16760,6,3,1299.99
16761,16761,122,3,299.99
16762,16762,295,3,1499.99
16763,16763,110,3,149.99
16764,16764,76,1,279.99
16765,16765,557,2,12.99
16766,16766,450,1,99.99
16767,16767,560,2,79.99
16768,16768,528,1,12.99
16769,16769,579,2,49.99
16770,16770,250,3,149.99
16771,16771,600,3,39.99
16772,16772,439,3,29.99
16773,16773,130,1,49.99
16774,16774,74,3,399.99
16775,16775,508,3,39.99
16776,16776,224,2,1299.99
16777,16777,327,3,22.99
16778,16778,526,2,16.99
16779,16779,395,2,29.99
16780,16780,487,1,14.99
16781,16781,550,1,39.99
16782,16782,84,3,1799.99
16783,16783,143,3,119.99
16784,16784,506,2,34.99
16785,16785,402,3,12.99
16786,16786,577,3,69.99
16787,16787,440,3,29.99
16788,16788,82,2,699.99
16789,16789,113,2,299.99
16790,16790,212,1,1399.99
16791,16791,366,2,14.99
16792,16792,1,1,199.99
16793,16793,530,3,29.99
16794,16794,539,1,18.99
16795,16795,95,3,499.99
16796,16796,450,1,99.99
16797,16797,583,1,12.99
16798,16798,109,1,49.99
16799,16799,543,3,34.99
16800,16800,325,1,34.99
16801,16801,419,2,49.99
16802,16802,206,3,449.99
16803,16803,579,1,49.99
16804,16804,631,1,24.99
16805,16805,405,2,49.99
16806,16806,469,3,29.99
16807,16807,235,1,29.99
16808,16808,145,2,189.99
16809,16809,62,1,399.99
16810,16810,358,2,19.99
16811,16811,620,1,59.99
16812,16812,568,3,19.99
16813,16813,148,3,279.99
16814,16814,475,2,129.99
16815,16815,160,3,199.99
16816,16816,188,1,299.99
16817,16817,376,1,19.99
16818,16818,297,2,1099.99
16819,16819,423,3,59.99
16820,16820,198,2,129.99
16821,16821,48,1,1999.99
16822,16822,40,2,2499.99
16823,16823,317,2,34.99
16824,16824,405,3,49.99
16825,16825,570,2,34.99
16826,16826,560,1,79.99
16827,16827,10,3,329.99
16828,16828,201,1,69.99
16829,16829,624,2,14.99
16830,16830,166,1,1299.99
16831,16831,387,3,44.99
16832,16832,469,2,29.99
16833,16833,334,3,34.99
16834,16834,122,3,299.99
16835,16835,244,2,99.99
16836,16836,319,3,29.99
16837,16837,536,1,22.99
16838,16838,225,3,999.99
16839,16839,510,2,22.99
16840,16840,17,3,699.99
16841,16841,135,1,699.99
16842,16842,484,1,29.99
16843,16843,137,2,169.99
16844,16844,586,2,39.99
16845,16845,623,3,19.99
16846,16846,632,2,49.99
16847,16847,489,3,59.99
16848,16848,322,1,129.99
16849,16849,84,3,1799.99
16850,16850,225,1,999.99
16851,16851,599,2,22.99
16852,16852,236,3,749.99
16853,16853,169,3,69.99
16854,16854,598,2,29.99
16855,16855,416,2,44.99
16856,16856,214,1,2299.99
16857,16857,132,1,1199.99
16858,16858,572,3,299.99
16859,16859,32,2,179.99
16860,16860,594,3,64.99
16861,16861,338,1,54.99
16862,16862,393,2,79.99
16863,16863,403,2,18.99
16864,16864,51,3,2099.99
16865,16865,56,2,1799.99
16866,16866,255,1,399.99
16867,16867,182,2,1499.99
16868,16868,40,1,2499.99
16869,16869,104,2,1399.99
16870,16870,629,2,29.99
16871,16871,49,2,1399.99
16872,16872,59,1,1199.99
16873,16873,638,3,99.99
16874,16874,255,3,399.99
16875,16875,100,3,449.99
16876,16876,330,3,39.99
16877,16877,363,2,59.99
16878,16878,372,2,34.99
16879,16879,156,1,99.99
16880,16880,232,1,249.99
16881,16881,48,2,1999.99
16882,16882,223,2,99.99
16883,16883,397,3,29.99
16884,16884,469,2,29.99
16885,16885,197,3,1799.99
16886,16886,502,2,29.99
16887,16887,278,3,499.99
16888,16888,354,1,39.99
16889,16889,626,2,39.99
16890,16890,152,2,129.99
16891,16891,5,2,249.99
16892,16892,124,3,179.99
16893,16893,301,3,899.99
16894,16894,513,1,34.99
16895,16895,414,3,39.99
16896,16896,514,3,19.99
16897,16897,335,2,79.99
16898,16898,41,2,899.99
16899,16899,520,1,129.99
16900,16900,118,1,79.99
16901,16901,226,2,399.99
16902,16902,313,2,99.99
16903,16903,15,3,1099.99
16904,16904,631,1,24.99
16905,16905,390,2,29.99
16906,16906,5,3,249.99
16907,16907,147,1,1299.99
16908,16908,124,1,179.99
16909,16909,631,1,24.99
16910,16910,260,1,2299.99
16911,16911,321,2,59.99
16912,16912,381,3,22.99
16913,16913,192,3,1499.99
16914,16914,585,1,79.99
16915,16915,101,3,79.99
16916,16916,24,2,1999.99
16917,16917,528,1,12.99
16918,16918,124,2,179.99
16919,16919,648,3,29.99
16920,16920,413,2,29.99
16921,16921,293,3,119.99
16922,16922,577,1,69.99
16923,16923,27,2,149.99
16924,16924,2,2,549.99
16925,16925,609,3,19.99
16926,16926,101,3,79.99
16927,16927,291,3,149.99
16928,16928,212,3,1399.99
16929,16929,20,3,999.99
16930,16930,557,3,12.99
16931,16931,587,1,29.99
16932,16932,80,1,1299.99
16933,16933,426,2,79.99
16934,16934,379,2,119.99
16935,16935,591,1,19.99
16936,16936,461,3,24.99
16937,16937,455,2,79.99
16938,16938,39,2,1199.99
16939,16939,234,3,1299.99
16940,16940,384,2,14.99
16941,16941,403,2,18.99
16942,16942,557,2,12.99
16943,16943,85,2,1199.99
16944,16944,37,3,399.99
16945,16945,266,3,199.99
16946,16946,195,2,229.99
16947,16947,585,1,79.99
16948,16948,427,2,49.99
16949,16949,280,1,349.99
16950,16950,492,2,24.99
16951,16951,50,2,999.99
16952,16952,410,3,34.99
16953,16953,572,1,299.99
16954,16954,511,3,15.99
16955,16955,63,1,499.99
16956,16956,451,1,79.99
16957,16957,600,1,39.99
16958,16958,567,3,29.99
16959,16959,412,3,49.99
16960,16960,353,2,64.99
16961,16961,107,1,99.99
16962,16962,90,1,3899.99
16963,16963,397,2,29.99
16964,16964,212,1,1399.99
16965,16965,176,1,949.99
16966,16966,95,2,499.99
16967,16967,159,3,129.99
16968,16968,425,3,69.99
16969,16969,58,2,249.99
16970,16970,94,3,149.99
16971,16971,175,2,149.99
16972,16972,403,2,18.99
16973,16973,573,2,89.99
16974,16974,563,3,19.99
16975,16975,191,1,1299.99
16976,16976,435,2,69.99
16977,16977,169,1,69.99
16978,16978,513,3,34.99
16979,16979,564,1,14.99
16980,16980,225,3,999.99
16981,16981,363,3,59.99
16982,16982,627,2,49.99
16983,16983,359,1,44.99
16984,16984,321,3,59.99
16985,16985,308,1,179.99
16986,16986,155,3,379.99
16987,16987,185,3,599.99
16988,16988,283,2,1499.99
16989,16989,464,1,22.99
16990,16990,278,2,499.99
16991,16991,22,3,1299.99
16992,16992,279,2,39.99
16993,16993,340,2,59.99
16994,16994,472,2,34.99
16995,16995,428,3,44.99
16996,16996,548,1,29.99
16997,16997,112,1,229.99
16998,16998,188,1,299.99
16999,16999,233,2,199.99
17000,17000,436,1,19.99
17001,17001,344,2,49.99
17002,17002,578,1,34.99
17003,17003,326,1,12.99
17004,17004,121,1,199.99
17005,17005,28,3,149.99
17006,17006,583,1,12.99
17007,17007,494,2,22.99
17008,17008,33,2,149.99
17009,17009,65,2,1199.99
17010,17010,74,3,399.99
17011,17011,107,2,99.99
17012,17012,280,2,349.99
17013,17013,529,1,9.99
17014,17014,395,3,29.99
17015,17015,210,3,379.99
17016,17016,298,2,179.99
17017,17017,267,2,899.99
17018,17018,274,2,699.99
17019,17019,554,3,19.99
17020,17020,429,2,39.99
17021,17021,245,3,1299.99
17022,17022,220,1,149.99
17023,17023,117,1,139.99
17024,17024,63,3,499.99
17025,17025,471,2,29.99
17026,17026,237,1,1399.99
17027,17027,208,3,399.99
17028,17028,239,3,699.99
17029,17029,622,1,14.99
17030,17030,44,1,599.99
17031,17031,489,2,59.99
17032,17032,610,1,54.99
17033,17033,513,2,34.99
17034,17034,542,1,12.99
17035,17035,365,2,24.99
17036,17036,81,3,299.99
17037,17037,393,1,79.99
17038,17038,617,1,49.99
17039,17039,126,2,1699.99
17040,17040,548,3,29.99
17041,17041,188,2,299.99
17042,17042,500,1,18.99
17043,17043,573,3,89.99
17044,17044,572,3,299.99
17045,17045,115,3,499.99
17046,17046,265,2,1299.99
17047,17047,219,3,1299.99
17048,17048,103,1,1999.99
17049,17049,594,3,64.99
17050,17050,347,1,24.99
17051,17051,140,3,1299.99
17052,17052,11,3,649.99
17053,17053,420,2,54.99
17054,17054,475,2,129.99
17055,17055,110,2,149.99
17056,17056,508,2,39.99
17057,17057,342,2,119.99
17058,17058,315,3,39.99
17059,17059,619,1,22.99
17060,17060,477,1,29.99
17061,17061,625,2,99.99
17062,17062,337,3,89.99
17063,17063,523,3,9.99
17064,17064,619,2,22.99
17065,17065,570,1,34.99
17066,17066,119,3,249.99
17067,17067,609,2,19.99
17068,17068,573,1,89.99
17069,17069,115,1,499.99
17070,17070,570,1,34.99
17071,17071,316,1,14.99
17072,17072,209,2,149.99
17073,17073,567,2,29.99
17074,17074,578,2,34.99
17075,17075,7,1,1799.99
17076,17076,460,1,19.99
17077,17077,119,2,249.99
17078,17078,303,2,129.99
17079,17079,110,3,149.99
17080,17080,94,1,149.99
17081,17081,618,2,79.99
17082,17082,46,2,1699.99
17083,17083,307,1,129.99
17084,17084,628,2,129.99
17085,17085,549,2,49.99
17086,17086,621,2,89.99
17087,17087,383,3,22.99
17088,17088,490,1,12.99
17089,17089,339,1,39.99
17090,17090,215,2,299.99
17091,17091,208,1,399.99
17092,17092,167,3,99.99
17093,17093,119,2,249.99
17094,17094,505,2,79.99
17095,17095,282,1,79.99
17096,17096,310,3,29.99
17097,17097,19,3,999.99
17098,17098,477,2,29.99
17099,17099,204,3,299.99
17100,17100,403,2,18.99
17101,17101,476,1,22.99
17102,17102,146,2,1099.99
17103,17103,29,3,79.99
17104,17104,182,3,1499.99
17105,17105,93,2,1799.99
17106,17106,49,2,1399.99
17107,17107,60,1,1299.99
17108,17108,624,1,14.99
17109,17109,280,2,349.99
17110,17110,148,1,279.99
17111,17111,118,1,79.99
17112,17112,562,1,34.99
17113,17113,247,1,249.99
17114,17114,244,3,99.99
17115,17115,642,3,99.99
17116,17116,350,2,29.99
17117,17117,597,3,14.99
17118,17118,590,1,149.99
17119,17119,481,1,79.99
17120,17120,57,3,699.99
17121,17121,271,3,1299.99
17122,17122,268,3,1499.99
17123,17123,105,3,149.99
17124,17124,290,1,1499.99
17125,17125,412,2,49.99
17126,17126,497,2,14.99
17127,17127,200,1,139.99
17128,17128,561,1,24.99
17129,17129,16,3,699.99
17130,17130,531,3,9.99
17131,17131,437,3,54.99
17132,17132,100,1,449.99
17133,17133,7,2,1799.99
17134,17134,529,3,9.99
17135,17135,406,3,12.99
17136,17136,94,2,149.99
17137,17137,618,2,79.99
17138,17138,377,2,49.99
17139,17139,52,3,1799.99
17140,17140,444,1,69.99
17141,17141,344,3,49.99
17142,17142,190,1,279.99
17143,17143,483,2,39.99
17144,17144,104,3,1399.99
17145,17145,438,1,34.99
17146,17146,67,1,279.99
17147,17147,13,3,799.99
17148,17148,397,3,29.99
17149,17149,471,2,29.99
17150,17150,488,1,99.99
17151,17151,487,3,14.99
17152,17152,293,2,119.99
17153,17153,551,1,24.99
17154,17154,605,1,29.99
17155,17155,424,1,59.99
17156,17156,79,1,999.99
17157,17157,615,3,18.99
17158,17158,136,2,1299.99
17159,17159,397,3,29.99
17160,17160,440,2,29.99
17161,17161,625,3,99.99
17162,17162,576,2,89.99
17163,17163,381,3,22.99
17164,17164,126,2,1699.99
17165,17165,572,3,299.99
17166,17166,573,1,89.99
17167,17167,166,1,1299.99
17168,17168,434,1,34.99
17169,17169,16,3,699.99
17170,17170,68,1,1299.99
17171,17171,338,1,54.99
17172,17172,205,3,399.99
17173,17173,516,2,39.99
17174,17174,148,1,279.99
17175,17175,641,2,79.99
17176,17176,251,3,139.99
17177,17177,457,1,149.99
17178,17178,317,1,34.99
17179,17179,377,3,49.99
17180,17180,563,2,19.99
17181,17181,212,2,1399.99
17182,17182,333,3,25.99
17183,17183,479,2,34.99
17184,17184,388,3,34.99
17185,17185,505,2,79.99
17186,17186,142,1,279.99
17187,17187,312,1,79.99
17188,17188,573,3,89.99
17189,17189,141,2,229.99
17190,17190,177,3,79.99
17191,17191,420,2,54.99
17192,17192,274,1,699.99
17193,17193,10,1,329.99
17194,17194,271,3,1299.99
17195,17195,538,3,14.99
17196,17196,334,3,34.99
17197,17197,324,2,44.99
17198,17198,216,2,3299.99
17199,17199,621,3,89.99
17200,17200,172,3,1799.99
17201,17201,80,2,1299.99
17202,17202,352,2,34.99
17203,17203,130,1,49.99
17204,17204,512,3,29.99
17205,17205,409,1,29.99
17206,17206,258,2,2499.99
17207,17207,314,3,89.99
17208,17208,517,2,22.99
17209,17209,124,2,179.99
17210,17210,332,3,89.99
17211,17211,258,1,2499.99
17212,17212,249,2,1399.99
17213,17213,422,1,39.99
17214,17214,34,2,279.99
17215,17215,391,3,19.99
17216,17216,413,2,29.99
